age,sex,education,race,hispanic,enrolled,full_time,school_level,labor_status,weight,usual_hours,female,race_group,employed,college_enrolled
18,1,39,1,1,1,1,College,7,45411640,NA,0,White,0,1
21,1,40,1,1,1,1,College,1,40646804,20,0,White,1,1
24,2,43,1,0,1,1,College,1,19592873,20,1,White,1,1
21,1,39,1,0,0,-1,NA,1,12135431,40,0,White,1,0
21,2,39,1,0,0,-1,NA,1,13553205,27,1,White,1,0
22,2,41,1,0,0,-1,NA,1,22859573,24,1,White,1,0
18,2,37,1,0,1,1,High school,7,27715671,NA,1,White,0,0
20,1,40,1,0,1,1,College,1,22630072,NA,0,White,1,1
21,1,40,1,0,1,1,College,7,22630072,NA,0,White,0,1
19,2,40,8,0,1,1,College,1,26878159,NA,1,Other,1,1
20,1,40,2,0,1,1,College,1,25620126,NA,0,Black,1,1
23,2,43,1,0,0,-1,NA,1,19539123,40,1,White,1,0
24,1,35,1,1,0,-1,NA,1,15002985,40,0,White,1,0
18,2,39,1,0,0,-1,NA,7,20223765,NA,1,White,0,0
23,2,40,1,0,0,-1,NA,7,20801829,NA,1,White,0,0
21,2,39,1,0,0,-1,NA,1,19592873,40,1,White,1,0
23,2,43,1,0,1,1,College,1,13553205,12,1,White,1,1
24,2,44,4,0,0,-1,NA,1,50814631,40,1,Asian,1,0
19,2,40,1,1,1,1,College,7,44440075,NA,1,White,0,1
20,1,39,4,0,1,1,College,7,42868645,NA,0,Asian,0,1
20,2,39,4,0,1,1,College,7,32299519,NA,1,Asian,0,1
22,2,39,1,0,0,-1,NA,7,60148786,NA,1,White,0,0
22,2,43,1,1,0,-1,NA,4,44951515,NA,1,White,0,0
21,1,41,1,1,0,-1,NA,4,38835668,NA,0,White,0,0
19,2,43,1,1,0,-1,NA,4,50652809,NA,1,White,0,0
22,1,43,1,1,0,-1,NA,4,38835668,NA,0,White,0,0
19,2,40,1,0,1,1,College,7,41659212,NA,1,White,0,1
18,1,39,1,0,0,-1,NA,1,47224137,20,0,White,1,0
24,2,40,1,1,0,-1,NA,1,44951515,40,1,White,1,0
24,1,36,1,1,0,-1,NA,1,38835668,35,0,White,1,0
23,1,43,1,1,1,1,College,7,51728181,NA,0,White,0,1
20,1,40,1,1,1,1,College,1,51728181,30,0,White,1,1
23,2,41,1,0,1,2,College,1,49486281,40,1,White,1,1
24,2,45,1,1,1,2,College,1,46710530,40,1,White,1,1
23,1,41,1,1,0,-1,NA,1,40355361,42,0,White,1,0
20,2,39,3,0,0,-1,NA,7,86831182,NA,1,Other,0,0
22,2,40,1,0,1,1,College,1,50230951,30,1,White,1,1
21,2,40,1,0,0,-1,NA,1,51071576,40,1,White,1,0
18,2,39,1,0,0,-1,NA,7,64754908,NA,1,White,0,0
22,1,39,1,1,0,-1,NA,1,44390074,40,0,White,1,0
21,2,39,1,1,0,-1,NA,1,49909174,25,1,White,1,0
24,1,40,4,0,1,1,College,7,28455155,NA,0,Asian,0,1
22,2,40,4,0,1,1,College,7,40769144,NA,1,Asian,0,1
20,1,40,6,0,0,-1,NA,1,73415451,15,0,Other,1,0
22,2,43,6,0,1,1,College,1,49045540,12,1,Other,1,1
22,2,40,4,0,1,1,College,4,37919330,NA,1,Asian,0,1
21,2,40,1,1,1,1,College,1,47303695,25,1,White,1,1
24,1,43,1,1,0,-1,NA,1,39951285,48,0,White,1,0
24,2,39,1,1,0,-1,NA,1,48805279,40,1,White,1,0
23,2,43,1,1,0,-1,NA,1,48805279,40,1,White,1,0
20,2,39,1,0,0,-1,NA,1,51753568,25,1,White,1,0
21,2,42,6,0,1,1,College,1,47960747,NA,1,Other,1,1
22,2,42,8,0,0,-1,NA,7,51238628,NA,1,Other,0,0
18,2,39,1,1,0,-1,NA,6,58324126,NA,1,White,0,0
18,2,40,2,1,1,1,College,1,31097439,20,1,Black,1,1
21,1,40,2,1,0,-1,NA,1,45765417,20,0,Black,1,0
21,2,40,1,1,1,1,College,7,50222441,NA,1,White,0,1
24,1,43,1,0,0,-1,NA,1,54265691,40,0,White,1,0
23,1,42,1,1,0,-1,NA,7,43375759,NA,0,White,0,0
20,2,42,1,1,1,2,College,1,52988683,20,1,White,1,1
18,1,39,1,0,1,1,College,7,59442712,NA,0,White,0,1
21,1,39,1,0,1,1,College,7,55493092,NA,0,White,0,1
20,2,39,1,1,1,2,College,6,52988683,NA,1,White,0,1
23,1,40,2,1,1,2,College,1,58822826,30,0,Black,1,1
20,1,40,4,0,1,1,College,1,30210903,24,0,Asian,1,1
22,2,40,1,0,1,1,College,1,59755951,15,1,White,1,1
20,1,40,1,0,0,-1,NA,1,49021071,40,0,White,1,0
23,1,43,1,1,0,-1,NA,1,38582030,40,0,White,1,0
24,2,39,1,1,0,-1,NA,1,62350460,40,1,White,1,0
21,1,39,1,1,1,1,College,7,54159780,NA,0,White,0,1
22,2,43,1,0,1,2,College,1,46548590,20,1,White,1,1
23,2,42,1,0,1,1,College,1,50601346,20,1,White,1,1
18,2,37,1,0,1,1,High school,7,49195178,NA,1,White,0,0
19,1,40,1,0,1,1,College,7,41965155,NA,0,White,0,1
22,2,40,1,0,1,1,College,7,50601346,NA,1,White,0,1
18,2,40,4,0,1,1,College,7,30568663,NA,1,Asian,0,1
19,1,40,7,1,1,1,College,7,61551033,NA,0,Other,0,1
21,2,39,1,1,0,-1,NA,1,51408002,40,1,White,1,0
24,1,43,1,1,0,-1,NA,1,41264681,40,0,White,1,0
19,2,40,1,1,1,1,College,7,52907463,NA,1,White,0,1
21,1,39,1,1,0,-1,NA,7,39639309,NA,0,White,0,0
20,1,40,1,1,1,1,College,7,39639309,NA,0,White,0,1
20,1,38,1,1,1,1,High school,7,41285144,NA,0,White,0,0
22,2,41,1,1,1,2,College,1,41204443,40,1,White,1,1
19,1,40,1,1,1,2,College,1,49190539,16,0,White,1,1
21,2,38,1,1,0,-1,NA,6,41204443,NA,1,White,0,0
23,2,40,4,0,1,1,College,1,49519908,30,1,Asian,1,1
22,1,39,1,1,0,-1,NA,1,39639309,40,0,White,1,0
21,1,40,8,0,0,-1,NA,4,64847617,NA,0,Other,0,0
19,1,41,1,0,1,1,College,7,47754877,NA,0,White,0,1
19,2,40,1,1,1,1,College,7,47709053,NA,1,White,0,1
23,2,40,1,1,1,1,College,7,46600851,NA,1,White,0,1
24,2,41,1,1,0,-1,NA,1,46600851,30,1,White,1,0
19,1,39,1,1,1,1,College,1,42227795,30,0,White,1,1
18,1,39,1,1,1,1,College,1,46238974,24,0,White,1,1
23,1,40,4,0,1,1,College,1,32193985,20,0,Asian,1,1
21,2,40,1,0,1,1,College,3,45605736,NA,1,White,0,1
20,2,39,4,0,0,-1,NA,4,34092098,NA,1,Asian,0,0
23,2,43,8,0,0,-1,NA,1,57001474,40,1,Other,1,0
21,2,40,8,0,1,1,College,1,57001474,20,1,Other,1,1
24,1,43,1,0,0,-1,NA,1,49055016,40,0,White,1,0
20,1,40,4,0,1,1,College,1,45247796,24,0,Asian,1,1
20,1,40,4,0,1,1,College,7,45247796,NA,0,Asian,0,1
20,1,40,4,0,1,1,College,7,45247796,NA,0,Asian,0,1
24,1,39,7,1,0,-1,NA,1,63362058,20,0,Other,1,0
24,2,39,1,1,0,-1,NA,1,61881444,25,1,White,1,0
24,2,43,1,0,0,-1,NA,1,61951941,40,1,White,1,0
23,2,39,4,0,0,-1,NA,1,44750878,40,1,Asian,1,0
20,1,40,1,1,1,1,College,4,43225844,NA,0,White,0,1
24,2,39,1,0,0,-1,NA,1,49871251,40,1,White,1,0
24,1,43,4,0,0,-1,NA,1,49277677,40,0,Asian,1,0
23,2,40,4,0,1,2,College,7,33405303,NA,1,Asian,0,1
24,2,44,11,0,0,-1,NA,1,54862631,40,1,Other,1,0
21,2,40,4,0,1,1,College,1,59239807,20,1,Asian,1,1
18,1,37,4,0,1,1,High school,7,35430500,NA,0,Asian,0,0
18,2,40,1,1,1,1,College,1,68549702,20,1,White,1,1
20,2,39,1,1,0,-1,NA,7,44657935,NA,1,White,0,0
22,1,37,1,1,0,-1,NA,1,38582030,45,0,White,1,0
24,1,38,1,1,0,-1,NA,4,37013496,NA,0,White,0,0
22,2,40,1,0,0,-1,NA,1,54893493,10,1,White,1,0
19,1,39,1,0,0,-1,NA,4,43580637,NA,0,White,0,0
20,1,40,1,1,0,-1,NA,4,39294375,NA,0,White,0,0
24,1,40,4,0,1,1,College,1,45271138,15,0,Asian,1,1
20,2,40,4,0,1,1,College,1,58172140,15,1,Asian,1,1
20,1,40,1,0,0,-1,NA,2,39689131,NA,0,White,1,0
24,2,35,1,1,0,-1,NA,1,46485940,36,1,White,1,0
19,1,39,1,0,0,-1,NA,1,43580637,30,0,White,1,0
18,1,37,1,0,1,1,High school,1,47720321,20,0,White,1,0
22,2,39,4,0,0,-1,NA,1,52091753,30,1,Asian,1,0
19,2,39,4,0,0,-1,NA,1,61407146,40,1,Asian,1,0
22,2,40,6,0,1,1,College,7,8926023,NA,1,Other,0,1
20,2,40,4,0,1,1,College,1,9388455,30,1,Asian,1,1
18,2,40,4,0,1,1,College,7,7493370,NA,1,Asian,0,1
18,1,37,1,1,1,1,High school,7,10527491,NA,0,White,0,0
20,1,40,1,0,1,1,College,1,10904292,10,0,White,1,1
20,1,40,1,0,1,1,College,1,10904292,6,0,White,1,1
20,1,40,1,0,1,1,College,1,10904292,10,0,White,1,1
21,1,40,1,0,1,1,College,7,10904292,NA,0,White,0,1
23,1,40,1,0,0,-1,NA,1,9883876,40,0,White,1,0
23,1,43,1,0,0,-1,NA,1,9883876,40,0,White,1,0
22,1,40,1,1,0,-1,NA,1,7412834,40,0,White,1,0
21,2,42,1,1,0,-1,NA,1,10319947,40,1,White,1,0
21,2,40,1,0,0,-1,NA,1,10919639,40,1,White,1,0
22,1,39,1,0,0,-1,NA,1,13923635,33,0,White,1,0
23,1,40,1,1,1,2,College,1,12525125,40,0,White,1,1
20,1,39,1,1,0,-1,NA,1,12525125,40,0,White,1,0
22,1,39,1,0,0,-1,NA,1,9719514,40,0,White,1,0
22,1,39,7,0,0,-1,NA,4,10847407,NA,0,Other,0,0
20,2,40,1,0,1,1,College,1,10881651,25,1,White,1,1
21,2,41,2,1,0,-1,NA,1,10913005,40,1,Black,1,0
22,2,39,1,0,0,-1,NA,1,48133566,40,1,White,1,0
20,2,40,1,0,1,1,College,1,48538464,13,1,White,1,1
22,1,42,1,1,0,-1,NA,1,33958470,40,0,White,1,0
18,1,39,1,1,0,-1,NA,1,40082142,30,0,White,1,0
22,2,39,1,1,0,-1,NA,1,43714283,35,1,White,1,0
20,1,39,1,1,0,-1,NA,6,30525828,NA,0,White,0,0
21,2,35,1,1,0,-1,NA,1,43714283,40,1,White,1,0
23,1,33,1,1,0,-1,NA,1,30525828,40,0,White,1,0
23,1,33,1,1,0,-1,NA,1,30525828,40,0,White,1,0
21,2,40,4,0,1,1,College,1,50367974,20,1,Asian,1,1
20,1,39,2,0,1,1,College,7,88978343,NA,0,Black,0,1
18,1,39,1,1,0,-1,NA,1,49530298,NA,0,White,1,0
23,1,43,1,0,0,-1,NA,4,58456764,NA,0,White,0,0
20,1,40,1,0,1,1,College,7,58456764,NA,0,White,0,1
24,1,39,1,1,0,-1,NA,6,37428606,NA,0,White,0,0
19,2,39,2,0,0,-1,NA,4,124733170,NA,1,Black,0,0
18,1,39,1,1,1,1,College,1,54208648,NA,0,White,1,1
20,1,39,1,1,0,-1,NA,1,37428606,20,0,White,1,0
18,1,39,1,1,0,-1,NA,1,44563680,20,0,White,1,0
22,1,40,1,0,1,1,College,7,48430978,NA,0,White,0,1
19,2,40,4,0,1,1,College,1,47768031,4,1,Asian,1,1
22,2,43,1,0,1,1,College,1,50635833,40,1,White,1,1
22,2,43,1,0,0,-1,NA,1,50635833,40,1,White,1,0
19,2,40,1,0,1,1,College,7,53454633,NA,1,White,0,1
19,2,40,1,0,1,1,College,7,53454633,NA,1,White,0,1
20,2,40,1,0,1,1,College,7,53640944,NA,1,White,0,1
18,1,40,1,0,1,1,College,1,37071523,30,0,White,1,1
20,1,39,1,0,0,-1,NA,6,44137582,NA,0,White,0,0
19,1,39,1,0,1,1,College,7,40412595,NA,0,White,0,1
18,2,37,1,0,1,1,High school,1,44967943,10,1,White,1,0
20,2,40,1,1,1,1,College,7,46411553,NA,1,White,0,1
21,1,39,1,0,0,-1,NA,7,45478667,NA,0,White,0,0
22,1,40,1,0,0,-1,NA,1,45478667,40,0,White,1,0
21,2,40,2,0,1,1,College,1,97788476,25,1,Black,1,1
19,2,40,1,0,1,1,College,1,42957796,20,1,White,1,1
19,2,37,2,1,1,1,High school,7,84073109,NA,1,Black,0,0
23,2,43,1,0,0,-1,NA,1,54347422,40,1,White,1,0
19,1,40,1,0,1,1,College,7,37949078,NA,0,White,0,1
24,1,43,1,0,0,-1,NA,1,45346922,15,0,White,1,0
23,1,43,1,0,0,-1,NA,1,45346922,40,0,White,1,0
22,1,39,1,1,0,-1,NA,1,40147173,40,0,White,1,0
21,1,40,4,0,1,1,College,7,32423783,NA,0,Asian,0,1
20,1,40,4,0,1,1,College,7,32423783,NA,0,Asian,0,1
19,1,39,2,0,0,-1,NA,1,87238739,12,0,Black,1,0
18,2,37,4,0,0,-1,NA,7,36273433,NA,1,Asian,0,0
20,2,39,1,1,1,1,College,7,52566609,NA,1,White,0,1
20,1,39,1,1,0,-1,NA,1,34366039,20,0,White,1,0
18,1,39,1,1,0,-1,NA,7,40563208,NA,0,White,0,0
22,1,39,1,1,0,-1,NA,1,34366039,40,0,White,1,0
23,1,39,1,1,0,-1,NA,1,34366039,40,0,White,1,0
21,2,42,1,0,1,1,College,1,48021603,45,1,White,1,1
20,1,40,1,0,1,1,College,1,33620290,NA,0,White,1,1
21,1,41,1,0,0,-1,NA,1,33620290,40,0,White,1,0
23,2,42,1,0,0,-1,NA,1,25247975,40,1,White,1,0
18,2,37,2,0,1,2,High school,1,40609194,40,1,Black,1,0
18,1,37,1,0,1,1,High school,7,30881047,NA,0,White,0,0
19,1,40,1,0,0,-1,NA,7,23439249,NA,0,White,0,0
19,2,39,1,0,0,-1,NA,1,29781553,35,1,White,1,0
21,2,39,1,0,0,-1,NA,1,33818043,70,1,White,1,0
24,1,43,1,0,0,-1,NA,1,33427389,40,0,White,1,0
23,1,43,1,0,0,-1,NA,1,33427389,40,0,White,1,0
24,2,43,1,0,0,-1,NA,1,28492641,40,1,White,1,0
18,1,38,1,0,1,1,High school,1,24513270,9,0,White,1,0
19,2,39,1,0,1,1,College,4,32523888,NA,1,White,0,1
22,1,39,1,0,0,-1,NA,6,35507886,NA,0,White,0,0
24,2,42,1,0,0,-1,NA,1,28641226,44,1,White,1,0
24,1,43,1,0,0,-1,NA,1,33601709,40,0,White,1,0
20,1,39,1,0,0,-1,NA,1,37497279,40,0,White,1,0
19,1,40,1,1,1,1,College,7,27301574,NA,0,White,0,1
22,1,39,1,0,0,-1,NA,1,33427389,NA,0,White,1,0
23,2,39,1,0,0,-1,NA,7,28492641,NA,1,White,0,0
23,1,43,1,0,0,-1,NA,1,28829183,50,0,White,1,0
19,2,39,1,1,0,-1,NA,1,23876352,NA,1,White,1,0
23,1,39,1,1,0,-1,NA,1,27048154,65,0,White,1,0
23,2,39,1,0,0,-1,NA,7,27142973,NA,1,White,0,0
20,2,41,1,0,0,-1,NA,1,30936738,35,1,White,1,0
22,2,39,1,0,0,-1,NA,1,23935679,20,1,White,1,0
23,2,39,1,1,0,-1,NA,1,19506201,25,1,White,1,0
21,1,39,1,1,0,-1,NA,1,18503686,40,0,White,1,0
20,1,38,1,1,0,-1,NA,1,18503686,40,0,White,1,0
18,1,37,1,1,1,1,High school,1,22031073,15,0,White,1,0
20,1,40,1,0,1,1,College,7,26702631,NA,0,White,0,1
24,2,39,1,0,0,-1,NA,1,28569682,40,1,White,1,0
19,1,39,1,0,0,-1,NA,1,15758338,35,0,White,1,0
20,2,40,1,0,1,1,College,1,23957888,10,1,White,1,1
20,2,40,1,0,1,1,College,2,23957888,8,1,White,1,1
20,2,40,1,0,1,1,College,1,23957888,15,1,White,1,1
21,2,40,1,0,1,1,College,1,23957888,10,1,White,1,1
21,2,39,4,0,0,-1,NA,7,25653127,NA,1,Asian,0,0
24,1,39,4,0,0,-1,NA,1,16871975,48,0,Asian,1,0
19,2,42,1,0,1,1,College,1,61497740,10,1,White,1,1
21,2,40,1,0,1,1,College,7,53192806,NA,1,White,0,1
19,2,40,1,0,1,1,College,7,60685166,NA,1,White,0,1
23,2,39,1,0,0,-1,NA,1,67638204,40,1,White,1,0
24,1,31,1,0,0,-1,NA,6,55216876,NA,0,White,0,0
21,1,39,1,1,0,-1,NA,1,51204323,40,0,White,1,0
19,1,39,1,0,1,1,College,7,48607946,NA,0,White,0,1
22,2,43,1,0,0,-1,NA,1,54528903,30,1,White,1,0
24,2,43,1,0,0,-1,NA,1,56474923,40,1,White,1,0
19,1,40,1,0,1,1,College,7,49771184,NA,0,White,0,1
21,1,43,1,0,1,1,College,7,58919825,NA,0,White,0,1
18,2,39,1,0,0,-1,NA,1,62064462,30,1,White,1,0
20,1,39,2,0,0,-1,NA,1,37226554,40,0,Black,1,0
19,2,40,2,0,1,1,College,1,68103099,20,1,Black,1,1
20,2,39,1,0,0,-1,NA,7,49626552,NA,1,White,0,0
24,1,43,1,0,0,-1,NA,1,61179735,45,0,White,1,0
19,2,39,1,0,1,1,College,7,67238544,NA,1,White,0,1
23,1,39,2,0,0,-1,NA,7,32893672,NA,0,Black,0,0
19,2,39,2,0,0,-1,NA,1,60176428,40,1,Black,1,0
24,1,43,1,0,0,-1,NA,1,58919825,40,0,White,1,0
21,1,39,1,0,0,-1,NA,1,64954663,70,0,White,1,0
22,1,39,1,0,0,-1,NA,7,64954663,NA,0,White,0,0
24,1,40,2,0,1,2,College,1,59648367,16,0,Black,1,1
23,2,43,2,0,0,-1,NA,1,50520522,40,1,Black,1,0
20,1,40,2,0,1,1,College,4,59648367,NA,0,Black,0,1
19,1,38,2,0,1,1,High school,7,41018049,NA,0,Black,0,0
21,2,40,3,0,0,-1,NA,1,80258640,40,1,Other,1,0
20,2,39,1,0,0,-1,NA,1,44486137,40,1,White,1,0
21,2,39,1,0,0,-1,NA,1,44486137,40,1,White,1,0
23,1,39,1,1,0,-1,NA,1,31932204,50,0,White,1,0
23,2,43,1,0,0,-1,NA,1,44486137,40,1,White,1,0
20,1,40,4,0,1,1,College,1,39830729,10,0,Asian,1,1
18,2,38,1,0,1,1,High school,1,56405068,10,1,White,1,0
24,2,40,1,0,1,2,College,1,41903898,32,1,White,1,1
18,1,39,1,0,1,1,High school,1,36480482,4,0,White,1,0
23,2,39,1,0,0,-1,NA,1,43144268,20,1,White,1,0
18,2,39,1,0,1,1,College,7,68108654,NA,1,White,0,1
20,2,40,1,1,1,1,College,1,50103326,12,1,White,1,1
23,2,43,1,0,0,-1,NA,1,44660587,40,1,White,1,0
22,1,41,1,0,0,-1,NA,1,50979322,40,0,White,1,0
22,1,39,1,0,0,-1,NA,1,41424551,40,0,White,1,0
22,1,39,1,0,0,-1,NA,4,39240296,NA,0,White,0,0
22,2,39,1,0,0,-1,NA,1,40921878,40,1,White,1,0
23,1,43,1,0,0,-1,NA,1,41945073,40,0,White,1,0
23,1,43,1,0,0,-1,NA,1,41945073,40,0,White,1,0
19,1,40,8,0,1,1,College,1,46725535,40,0,Other,1,1
22,1,41,1,0,0,-1,NA,1,42263535,40,0,White,1,0
20,1,40,1,0,1,1,College,1,53910418,15,0,White,1,1
20,1,40,7,0,1,1,College,1,46894178,12,0,Other,1,1
20,1,39,2,0,0,-1,NA,1,48171694,25,0,Black,1,0
24,2,39,2,0,0,-1,NA,1,43800341,30,1,Black,1,0
19,1,36,3,0,0,-1,NA,1,11764386,NA,0,Other,1,0
21,1,35,1,0,0,-1,NA,2,7332312,NA,0,White,1,0
18,1,39,1,0,0,-1,NA,1,6932162,20,0,White,1,0
20,2,40,1,0,1,1,College,1,9942849,18,1,White,1,1
20,2,40,1,0,1,1,College,7,9942849,NA,1,White,0,1
22,1,40,1,0,1,1,College,1,9586573,25,0,White,1,1
21,2,40,1,0,1,1,College,1,10234300,15,1,White,1,1
23,2,40,1,0,1,1,College,1,10234300,35,1,White,1,1
19,1,36,1,0,1,1,High school,7,6330805,NA,0,White,0,0
20,2,40,1,0,1,1,College,1,7426170,5,1,White,1,1
18,1,37,1,0,1,1,High school,1,10166956,4,0,White,1,0
21,1,40,1,0,1,2,College,1,9580054,18,0,White,1,1
24,1,40,1,0,0,-1,NA,7,9580054,NA,0,White,0,0
24,1,40,1,0,0,-1,NA,1,9580054,40,0,White,1,0
22,2,39,1,0,0,-1,NA,4,6647723,NA,1,White,0,0
24,1,39,1,0,0,-1,NA,1,6914340,38,0,White,1,0
21,2,39,1,0,0,-1,NA,1,6647723,35,1,White,1,0
21,1,39,1,0,0,-1,NA,1,6914340,40,0,White,1,0
23,1,36,1,0,1,1,High school,7,9567010,NA,0,White,0,0
18,2,40,1,0,0,-1,NA,1,9929594,16,1,White,1,0
21,1,39,1,0,0,-1,NA,1,11543125,NA,0,White,1,0
24,1,43,1,0,0,-1,NA,1,20700985,40,0,White,1,0
23,2,43,1,0,0,-1,NA,1,17537825,40,1,White,1,0
20,2,39,1,1,0,-1,NA,7,14847918,NA,1,White,0,0
18,2,39,1,1,1,2,College,4,18594672,NA,1,White,0,1
19,1,39,1,1,1,1,High school,1,13347684,7,0,White,1,0
21,2,40,1,0,1,1,College,1,14261790,NA,1,White,1,1
22,2,40,1,0,1,1,College,7,14261790,NA,1,White,0,1
21,2,40,1,0,1,1,College,7,14261790,NA,1,White,0,1
21,1,39,1,0,0,-1,NA,1,14157549,NA,0,White,1,0
20,1,39,1,0,0,-1,NA,1,20339700,40,0,White,1,0
23,1,43,4,0,0,-1,NA,1,9118421,40,0,Asian,1,0
19,1,39,1,0,0,-1,NA,1,13157700,40,0,White,1,0
21,2,40,1,1,1,1,College,1,13290872,20,1,White,1,1
22,2,39,1,1,1,1,College,7,12639360,NA,1,White,0,1
22,2,43,1,0,0,-1,NA,2,12766209,NA,1,White,1,0
22,1,40,4,0,1,2,College,1,29332264,35,0,Asian,1,1
20,1,37,1,1,1,1,High school,7,28487425,NA,0,White,0,0
20,1,39,2,0,0,-1,NA,1,23590165,35,0,Black,1,0
24,1,43,4,0,1,1,College,7,31403148,NA,0,Asian,0,1
20,2,40,4,0,1,1,College,7,21744503,NA,1,Asian,0,1
21,2,42,1,1,0,-1,NA,1,25342376,40,1,White,1,0
22,1,39,1,0,0,-1,NA,1,20761721,20,0,White,1,0
19,1,39,3,0,0,-1,NA,7,20025929,NA,0,Other,0,0
19,1,39,3,0,0,-1,NA,4,20759579,NA,0,Other,0,0
21,2,39,1,1,0,-1,NA,1,16061594,35,1,White,1,0
20,2,39,1,1,1,1,College,1,16061594,12,1,White,1,1
18,1,39,1,1,0,-1,NA,4,18167367,NA,0,White,0,0
19,1,39,1,1,1,1,College,7,11929755,NA,0,White,0,1
24,2,40,1,1,1,1,College,7,14129091,NA,1,White,0,1
22,2,40,3,0,1,1,College,7,29791723,NA,1,Other,0,1
22,2,36,1,0,0,-1,NA,1,13748629,20,1,White,1,0
19,2,36,1,0,0,-1,NA,1,12169972,12,1,White,1,0
20,1,39,3,0,0,-1,NA,7,9584335,NA,0,Other,0,0
22,2,40,4,0,1,1,College,7,6113819,NA,1,Asian,0,1
23,2,40,1,0,1,1,College,1,6751813,25,1,White,1,1
19,2,40,1,0,1,1,College,1,7282327,15,1,White,1,1
20,1,39,1,0,0,-1,NA,1,6031302,28,0,White,1,0
21,1,39,1,0,0,-1,NA,1,6411202,15,0,White,1,0
18,2,40,7,0,0,-1,NA,1,31263357,40,1,Other,1,0
23,1,36,1,1,0,-1,NA,6,26175235,NA,0,White,0,0
23,1,41,1,0,0,-1,NA,1,28641925,55,0,White,1,0
23,2,42,1,1,0,-1,NA,1,31641740,40,1,White,1,0
19,1,39,1,0,0,-1,NA,1,24425406,20,0,White,1,0
18,2,40,1,0,1,1,College,1,22214684,10,1,White,1,1
21,1,39,1,0,0,-1,NA,1,36114693,40,0,White,1,0
24,2,43,1,0,0,-1,NA,4,33147881,NA,1,White,0,0
23,2,43,1,0,1,1,College,1,7703879,10,1,White,1,1
22,2,43,1,0,0,-1,NA,1,7328228,40,1,White,1,0
22,1,39,1,0,0,-1,NA,1,7708495,40,0,White,1,0
21,2,39,1,0,0,-1,NA,1,7335251,40,1,White,1,0
18,2,37,1,1,1,1,High school,7,6560312,NA,1,White,0,0
24,2,39,1,1,0,-1,NA,7,55784989,NA,1,White,0,0
21,2,39,1,0,1,1,College,1,55938579,10,1,White,1,1
24,1,39,1,0,1,1,College,7,56507462,NA,0,White,0,1
24,2,39,1,0,1,1,College,7,55918372,NA,1,White,0,1
18,1,39,4,0,1,1,College,7,52718326,NA,0,Asian,0,1
21,2,40,4,0,1,1,College,7,39595594,NA,1,Asian,0,1
18,2,40,4,0,1,1,College,7,36065596,NA,1,Asian,0,1
20,1,40,1,1,0,-1,NA,1,60610934,48,0,White,1,0
22,2,43,2,0,1,2,College,1,80256321,40,1,Black,1,1
19,2,40,1,0,1,1,College,1,49624723,NA,1,White,1,1
23,2,44,1,0,0,-1,NA,1,52423056,40,1,White,1,0
20,2,39,1,0,1,1,College,1,58380144,20,1,White,1,1
20,1,40,1,0,1,2,College,1,47429859,30,0,White,1,1
20,2,40,1,0,1,1,College,1,46935403,40,1,White,1,1
23,1,40,1,1,0,-1,NA,1,60914454,40,0,White,1,0
24,1,39,4,0,0,-1,NA,6,42899819,NA,0,Asian,0,0
24,1,39,4,0,0,-1,NA,6,42899819,NA,0,Asian,0,0
21,1,39,1,1,0,-1,NA,1,50281734,40,0,White,1,0
23,1,39,1,1,0,-1,NA,4,50281734,NA,0,White,0,0
21,2,40,2,0,1,1,College,1,89582839,40,1,Black,1,1
20,1,39,2,0,0,-1,NA,7,79361970,NA,0,Black,0,0
23,1,39,2,0,0,-1,NA,7,79361970,NA,0,Black,0,0
19,1,40,1,0,1,1,College,7,62423804,NA,0,White,0,1
23,2,41,1,1,0,-1,NA,2,58929635,24,1,White,1,0
19,2,34,1,0,0,-1,NA,1,50565467,40,1,White,1,0
19,1,32,1,0,1,1,High school,7,45369591,NA,0,White,0,0
18,2,40,1,0,1,1,College,7,59002572,NA,1,White,0,1
22,2,39,1,1,0,-1,NA,1,51484904,40,1,White,1,0
23,1,43,4,0,1,1,College,7,38926572,NA,0,Asian,0,1
19,2,42,4,0,1,1,College,7,49318531,NA,1,Asian,0,1
21,1,43,4,0,1,1,College,7,38926572,NA,0,Asian,0,1
23,1,39,4,0,0,-1,NA,7,38926572,NA,0,Asian,0,0
20,1,39,4,0,0,-1,NA,7,38926572,NA,0,Asian,0,0
20,1,39,4,0,0,-1,NA,7,38926572,NA,0,Asian,0,0
21,2,40,1,0,1,1,College,7,54476692,NA,1,White,0,1
21,2,40,1,0,1,1,College,1,54476692,10,1,White,1,1
21,2,40,1,0,1,1,College,7,54476692,NA,1,White,0,1
22,2,40,1,0,1,1,College,1,54476692,8,1,White,1,1
22,2,43,1,0,0,-1,NA,1,58380144,33,1,White,1,0
24,1,43,1,0,0,-1,NA,1,55263706,40,0,White,1,0
24,1,43,1,0,1,1,College,7,52956187,NA,0,White,0,1
18,2,39,2,0,1,1,College,7,59594500,NA,1,Black,0,1
21,1,41,1,0,0,-1,NA,1,68301813,50,0,White,1,0
24,1,39,1,0,0,-1,NA,1,68301813,40,0,White,1,0
18,2,39,1,0,1,1,College,7,51434119,NA,1,White,0,1
20,2,42,1,0,1,1,College,7,54444571,NA,1,White,0,1
19,1,43,1,0,0,-1,NA,5,48008381,NA,0,White,0,0
24,2,39,1,1,0,-1,NA,1,63803729,40,1,White,1,0
